Text,Name,Created At,Tweet Type
RT @CNN : .@FLOTUS' mission: To help educate the more than #62MillionGirls not in school worldwide. Join her on @CNNFilms' #WeWillRise tonight at 9ET. https://t.co/PbaN9wS56e,First Lady- Archived,Thu Oct 13 00:05:30 +0000 2016,Retweet
"RT @kerrywashington : I know what I'm doing tonight! YOU IN? Let's watch @FLOTUS new @CNNFilms on the power of education! 
#WeWillRise 9p  https://t.co/MKQoZ9ecw3",First Lady- Archived,Wed Oct 12 20:39:23 +0000 2016,Retweet
"RT @TraceeEllisRoss : See what happens when we #LetGirlsLearn with We Will Rise,  a @cnn film featuring @FLOTUS on the power of education! https://t.co/PsORab6CkE",First Lady- Archived,Wed Oct 12 19:52:27 +0000 2016,Retweet
Imagine a world where girls got the education they deserved. Watch #WeWillRise on @CNN at 9PM ET. #LetGirlsLearn https://t.co/2Z2Eb7Xfyf,First Lady- Archived,Wed Oct 12 18:33:00 +0000 2016,Tweet
"Pssst! We have big news about the #ItalyState visit. 🇮🇹

See it first on @Snapchat 👻: MichelleObama 💁🏽 https://t.co/4UM1bp7UfH",First Lady- Archived,Wed Oct 12 17:03:30 +0000 2016,Tweet
RT @sesamestreet : .@FLOTUS joins Rosita and Zari for an inspiring message on #DayoftheGirl! #LetGirlsLearn https://t.co/qbFmojQccM,First Lady- Archived,Wed Oct 12 00:03:53 +0000 2016,Retweet
RT @CNNFilms : How can we break down barriers to girls' education? Meet girls overcoming incredible odds to change their lives on #WeWillRise Wed at 9pET https://t.co/JR8LsFia7C,First Lady- Archived,Tue Oct 11 19:46:20 +0000 2016,Retweet
RT @USAID : This is the beginning of something huge.—@FLOTUS on #LetGirlsLearn. An educated girl can change the world! #DayoftheGirl https://t.co/02FjA7KcF0,First Lady- Archived,Tue Oct 11 16:33:03 +0000 2016,Retweet
Go behind-the-scenes with the First Lady on Snapchat as we celebrate #DayoftheGirl. 👻: MichelleObama https://t.co/qgadJHf9SQ,First Lady- Archived,Tue Oct 11 16:31:52 +0000 2016,Tweet
RT @USAinUK : It's a big hello from the girls here @MulberryTH in the UK! #LetGirlsLearn #whengirlsgraduate #DayoftheGirl https://t.co/0avIdL62fu,First Lady- Archived,Tue Oct 11 16:19:50 +0000 2016,Retweet
"RT @glamourmag : ""There are girls willing to give their lives to get the education that people take for granted."" —@FLOTUS #whengirlsgraduate #DayoftheGirl",First Lady- Archived,Tue Oct 11 16:19:34 +0000 2016,Retweet
"""I've had to learn that my voice has value. And if I don't use it, what's the point of being in the room?"" —The First Lady #DayoftheGirl",First Lady- Archived,Tue Oct 11 16:07:36 +0000 2016,Tweet
"""Aggressive is assertive.
Loud is confidence.
Take those negatives and make those positives."" 
-The First Lady #DayoftheGirl",First Lady- Archived,Tue Oct 11 16:06:50 +0000 2016,Tweet
"RT @USAIDJordan : On the #DayoftheGirl, Jordanian students on a Skype call with @FLOTUS #WhenGirlsGraduate #LetGirlsLearn https://t.co/Nx0x2OZtks",First Lady- Archived,Tue Oct 11 16:05:30 +0000 2016,Retweet
Young girls at the @USEMBASSYPERU share obstacles they overcome to getting an education in Peru. #DayoftheGirl https://t.co/lIozeYTqcA,First Lady- Archived,Tue Oct 11 16:02:44 +0000 2016,Tweet
"RT @ObamaWhiteHouse : No matter where she lives, every girl deserves the chance to live a life of her own choosing. https://t.co/qUTDr205Mc #DayOfTheGirl https://t.co/t6YYdHMf3Y",First Lady- Archived,Tue Oct 11 15:58:18 +0000 2016,Retweet
