Text,Name,Created At,Tweet Type
"KPop allies, we see and appreciate your contributions in the fight for justice too 😌",Alexandria Ocasio-Cortez,Sun Jun 21 00:32:19 +0000 2020,Reply
"Actually you just got ROCKED by teens on TikTok who flooded the Trump campaign w/ fake ticket reservations &amp; tricked you into believing a million people wanted your white supremacist open mic enough to pack an arena during COVID

Shout out to Zoomers. Y’all make me so proud. ☺️ https://t.co/jGrp5bSZ9T",Alexandria Ocasio-Cortez,Sun Jun 21 00:27:00 +0000 2020,Tweet
"What a day.

As I walked to my early voting site, I realized it was the Sonia Sotomayor Community Center.

When she was named 1st Latina to the SCOTUS, a Bronx Boricua, it made a younger me feel like there was a place for me in the world.

Today I cast my ballot under her name 😭 https://t.co/DiyhiXWYf5",Alexandria Ocasio-Cortez,Sat Jun 20 22:05:25 +0000 2020,Tweet
"RT @AriBerman : Kentucky cutting number of polling places for Tuesday’s primary from 3700 to 200

There will be one polling place for 616,000 registered voters in Louisville’s Jefferson County, where half state’s black voters live 

This is going to be a disaster 

https://t.co/Xn61pDqleN",Alexandria Ocasio-Cortez,Sat Jun 20 04:14:45 +0000 2020,Retweet
"RT @NewYorkStateAG : I'm concerned about the sudden replacement of the United States Attorney in New York’s Southern District.

The new United States Attorney must be independent and uphold the rule of law, regardless of politics.",Alexandria Ocasio-Cortez,Sat Jun 20 04:04:37 +0000 2020,Retweet
RT @SDNYnews : https://t.co/hFNvQs5orV,Alexandria Ocasio-Cortez,Sat Jun 20 04:01:55 +0000 2020,Retweet
@jnzqns So many thanks to you and your family! Postcarding is one of my favorite modes of indoor field organizing 💌,Alexandria Ocasio-Cortez,Sat Jun 20 02:56:26 +0000 2020,Reply
@victoriascress 💃🏽💃🏽💃🏽,Alexandria Ocasio-Cortez,Sat Jun 20 02:53:41 +0000 2020,Reply
"Donation link here 💸

The average donation to my campaign is about 24 bucks. Everyday people have made my candidacy a possibility since day one.

That’s who I work for, now &amp; always - these billionaires are just mad they’ve found something they can’t buy.
https://t.co/OwNfE7AG70",Alexandria Ocasio-Cortez,Sat Jun 20 02:47:44 +0000 2020,Reply
"Wall St CEOs &amp; lobbyists are FLOODING my district w/ millions of dollars right before Tuesday’s election.

It’s a bit flattering, actually: they wouldn’t target me if I wasn’t effective 😌

Join us for the home stretch. Vol, call, or donate this weekend: https://t.co/BZgTRnGWK1 https://t.co/M37T8b5aRW",Alexandria Ocasio-Cortez,Sat Jun 20 02:37:39 +0000 2020,Tweet
"RT @NMAAHC : #OTD in 1865, enslaved African Americans were notified of their freedom by Union troops in Galveston Bay, TX—two years after the Emancipation Proclamation was issued.

Known as #Juneteenth, this day is widely celebrated as the end of chattel slavery in the U.S. #APeoplesJourney https://t.co/banVoF49nl",Alexandria Ocasio-Cortez,Fri Jun 19 17:35:52 +0000 2020,Retweet
"RT @jbouie : “Emancipation wasn’t a gift bestowed on the slaves; it was something they took for themselves, the culmination of their long struggle for freedom.” https://t.co/ayCc2SQMIs",Alexandria Ocasio-Cortez,Fri Jun 19 14:58:42 +0000 2020,Retweet
"Ever notice that when we talk about having a healthcare system where people don’t pay at the point of service, it’s “Free stuff is irresponsible &amp; wrong!” but when it comes to raining military equip on undertrained police across the country it’s “Hey don’t worry it’s free stuff” https://t.co/RDlEqCMHuL",Alexandria Ocasio-Cortez,Fri Jun 19 13:13:39 +0000 2020,Tweet
"Happy #Juneteenth!

To celebrate, let’s pass legislation that makes Juneteenth a national holiday and enact H.R. 40, Rep @JacksonLeeTX18’s Commission on Reparations.

How are you honoring today?",Alexandria Ocasio-Cortez,Fri Jun 19 13:00:04 +0000 2020,Tweet
"RT @nhannahjones : Happy Emancipation Day!

Just a few facts:The US was 3rd to last in the Americas to abolish slavery.

The Emancipation Proclamation came abt partially because enslaved people were self-liberating by the thousands. Don’t let them tell you we just waited to be free.

#JuneteenthDay",Alexandria Ocasio-Cortez,Fri Jun 19 12:47:54 +0000 2020,Retweet
"RT @Telemundo : .@AOC: “Nuestra voz es nuestro voto y si no usamos ese derecho vamos a tener problemas”.

Vía @TelemundoNews 👉🏻 https://t.co/kHfDtLePtl https://t.co/J4lFKUpK4t",Alexandria Ocasio-Cortez,Fri Jun 19 12:31:35 +0000 2020,Retweet
"RT @KumarRaoNYC : A better world is possible. 

Powerful and beautifully-filmed closing ad from @AOC in advance of Tuesday primary election.  #NY14 #VOTE https://t.co/opzF3BqhIs",Alexandria Ocasio-Cortez,Thu Jun 18 23:47:50 +0000 2020,Retweet
@JuanSaaa @TelemundoNews En esta casa hablamos legislative Spanglish 😂,Alexandria Ocasio-Cortez,Thu Jun 18 22:56:45 +0000 2020,Reply
"RT @SDNYC : ”It’s time to bring the movement to the voting booth” ✊🏽

Vote for @AOC on June 23rd. https://t.co/l6mQusigd0",Alexandria Ocasio-Cortez,Thu Jun 18 21:46:13 +0000 2020,Retweet
RT @OfficialJLD : Powerful ad! https://t.co/kmFJGqHTvy,Alexandria Ocasio-Cortez,Thu Jun 18 21:15:50 +0000 2020,Retweet
@OfficialJLD Thanks! 💕,Alexandria Ocasio-Cortez,Thu Jun 18 21:15:47 +0000 2020,Reply
RT @aaronlarnavarro : super 8 film grain in the new AOC ad https://t.co/ni7AVnaHMJ,Alexandria Ocasio-Cortez,Thu Jun 18 21:09:50 +0000 2020,Retweet
RT @thor_benson : This is a great ad. https://t.co/sR4upzFNrI,Alexandria Ocasio-Cortez,Thu Jun 18 21:08:23 +0000 2020,Retweet
@amandalitman Thanks!,Alexandria Ocasio-Cortez,Thu Jun 18 21:06:25 +0000 2020,Reply
"Get help finding your polling location, sign up to volunteer, donate, and more at https://t.co/IVIqtODm9q",Alexandria Ocasio-Cortez,Thu Jun 18 18:28:28 +0000 2020,Reply
"A better world is not only possible, it is within our reach.

From mutual aid in our communities to solidarity in the streets, the people of New York have already started to reshape our future.

It’s time to bring the movement to the voting booth.

VOTE this Tuesday, June 23rd. https://t.co/boXm0U4sZ4",Alexandria Ocasio-Cortez,Thu Jun 18 18:27:03 +0000 2020,Tweet
"RT @JFK_America : Is Wall Street scared of @AOC? Seems so. Chiefs at Goldman Sachs, Blackstone and many other top financiers spent millions of dollars to oust the Queens/Bronx Congresswoman. Chances they will succeed? Locals say slim. w/ @sindap @DatumFan @christinezhang https://t.co/6lRtYfY8IA",Alexandria Ocasio-Cortez,Thu Jun 18 17:31:44 +0000 2020,Retweet
Ugh sorry y’all the link always autocorrects wrong - here’s the right one: https://t.co/dVZwJAic7m,Alexandria Ocasio-Cortez,Thu Jun 18 17:19:59 +0000 2020,Reply
"Wall Street is pouring *millions of dollars* to unseat me in this Tuesday’s election.

That’s what happens when you put people before profit. But take it from me: we CANNOT take this seat for granted.

NY14: VOTE TODAY or this Tuesday. Bring friends + fam: https://t.co/K2L7BQ8pIy https://t.co/yaYFTqoDNv",Alexandria Ocasio-Cortez,Thu Jun 18 17:13:03 +0000 2020,Tweet
Good morning y échate pa’ lante because HOME IS HERE! 🌞 https://t.co/K8YvJGvUHI,Alexandria Ocasio-Cortez,Thu Jun 18 14:26:48 +0000 2020,Tweet
RT @ajplus : BREAKING: The police officer who shot and killed #RayshardBrooks has been charged with felony murder and aggravated assault. He faces a possible sentence of life without parole for murder. https://t.co/QLO0reTkxi,Alexandria Ocasio-Cortez,Wed Jun 17 21:37:57 +0000 2020,Retweet
"RT @RevDrBarber : Every attack on the poor must embolden our agitation. Lack of healthcare, lack of living wages, black men &amp; women getting lynched. Rise up!

And join us online June 20, 2020.

RSVP now: https://t.co/QvSXvMf935 https://t.co/Tvo26MiwGP",Alexandria Ocasio-Cortez,Wed Jun 17 20:41:25 +0000 2020,Retweet
"RT @AyannaPressley : We need leaders like @JamaalBowmanNY in Congress now more than ever. Jamaal will be relentless in his commitment to universal health care, affordable housing, and environmental justice. He will never forget who he represents or who he is accountable to - the people. https://t.co/95wduzfaVj",Alexandria Ocasio-Cortez,Wed Jun 17 19:24:18 +0000 2020,Retweet
RT @RashidaTlaib : Facial recognition technology is racist.,Alexandria Ocasio-Cortez,Wed Jun 17 19:09:46 +0000 2020,Retweet
"NY: We are 6 DAYS AWAY from the June 23rd primary election!

Next Tuesday is Election Day, but you can cast your ballot IN PERSON *today* via early voting.

Check this energy. We need it. Send @JamaalBowmanNY to Congresss this year.

🗳 You can vote TODAY: https://t.co/dVZwJAic7m https://t.co/9Lyu8LPkOZ",Alexandria Ocasio-Cortez,Wed Jun 17 19:06:13 +0000 2020,Tweet
"Pro tip: For the politicians denouncing Black leaders demanding shifts in budget priorities away from overpolicing &amp; into community services, check their campaign receipts.

If these politicians take money from police associations, how can they be objective about police budgets?",Alexandria Ocasio-Cortez,Wed Jun 17 18:57:45 +0000 2020,Tweet
RT @ava : This is a white woman talking honestly about her experiences and its one of the best threads on the criminalization of Black people that I’ve read lately. https://t.co/l2AQJbB7I1,Alexandria Ocasio-Cortez,Tue Jun 16 15:21:23 +0000 2020,Retweet
"RT @350 : Now is the time for ALL climate activists to show up for Black Lives. 350 organizer Dominique Thomas breaks down how and why:
#BlackLivesMatter https://t.co/nqcyGCG7nw",Alexandria Ocasio-Cortez,Tue Jun 16 01:57:57 +0000 2020,Retweet
"RT @BerniceKing : We must question ours.

As my father said, “A nation that continues year after year to spend more money on military defense [militarism] than on programs of social uplift is approaching spiritual death.” https://t.co/UKC4fSq967",Alexandria Ocasio-Cortez,Tue Jun 16 00:18:30 +0000 2020,Retweet
"Teachers are paying out of pocket for school supplies, yet police are given extra tanks.

Budgets convey priorities.
We should question ours.",Alexandria Ocasio-Cortez,Tue Jun 16 00:02:25 +0000 2020,Tweet
"RT @JamaalBowmanNY : I am honored to have earned @katieporteroc's support and endorsement. 

A member of the insurgent class of 2018, Rep. Porter is a true fighter for working families in her community and across the country. 

I look forward to joining her in that fight in Congress. #NY16 https://t.co/fnO30z1bP9",Alexandria Ocasio-Cortez,Mon Jun 15 19:44:56 +0000 2020,Retweet
"RT @EFEnoticias : ENTREVISTA | La congresista demócrata de EEUU Alexandria Ocasio-Cortez @AOC hace un llamamiento al voto latino ante el ""peligro"" de un Trump ""sin límites"".

EFE entrevista a @aocenespanol en exclusiva desde Nueva York. Por @escolarivas y @jfuentelsaz
🔗 https://t.co/IE0UEe2sfI https://t.co/SdQcxfETon",Alexandria Ocasio-Cortez,Mon Jun 15 19:26:11 +0000 2020,Retweet
"RT @mayawiley : #nycprotests have not slowed any more than they have around the country because initial legislative reforms are frst steps...not big leaps.  This is a movement, not a moment. #BlackLivesMatter https://t.co/Hsj5kbugyv",Alexandria Ocasio-Cortez,Sun Jun 14 21:55:05 +0000 2020,Retweet
"RT @RaquelWillis_ : TODAY. WE WILL RALLY b/c jail officials laughed at a trans AfroLatina minutes before she died, 2 Black trans women we're reported murdered this week, a trans man was killed by police, and the Trump administration has repealed our healthcare protections. https://t.co/POkcLyIIzI https://t.co/QtLwAGohin",Alexandria Ocasio-Cortez,Sun Jun 14 18:38:53 +0000 2020,Retweet
"Oh look, someone took a photo of what my life is like debating Republicans in committee each week https://t.co/OMxPpbo1i1",Alexandria Ocasio-Cortez,Sun Jun 14 17:26:37 +0000 2020,Tweet
RT @JohnBoyega : This is a good time to question absolutely everything. You want to go back to the same old system?,Alexandria Ocasio-Cortez,Sat Jun 13 18:06:25 +0000 2020,Retweet
"Oh look, a looting in progress ⬇️ https://t.co/I0vPDVRGCc",Alexandria Ocasio-Cortez,Fri Jun 12 23:26:45 +0000 2020,Tweet
"This is the issue w/ many “reforms”: yes, you can pass certain laws, but the problem is police *breaking the law.*

Murder is already illegal, but the officers who killed Breonna Taylor STILL haven’t been arrested.

Taking on that abuse of power often takes major political risk. https://t.co/zITJneHmfa",Alexandria Ocasio-Cortez,Fri Jun 12 22:01:20 +0000 2020,Tweet
"RT @ashley_quan : .@AOC's answer to ""what does defund the police look like?"" was ""a suburb"" and that is totally gonna be my answer from now on https://t.co/JIlIfngMCv",Alexandria Ocasio-Cortez,Fri Jun 12 01:03:14 +0000 2020,Retweet
"RT @AsteadWesley : Notice the raceless one side, ""his base"" is juxtaposed to a ""multiracial country."" An unnecessary contortion meant to avoid clarifying the former is white https://t.co/f3q9W5V3cs",Alexandria Ocasio-Cortez,Thu Jun 11 17:56:11 +0000 2020,Retweet
People really need to ask themselves why their communities chose to erect statues to slaveholders instead of abolitionists.,Alexandria Ocasio-Cortez,Thu Jun 11 16:57:04 +0000 2020,Tweet
"RT @DanRather : So. Let's set the stage... 
President Trump has chosen as the venue for his first rally in months, Tulsa, Oklahoma, site of a horrific massacre of African Americans. And he has set the date for June 19th, Juneteenth, a celebration of the end of slavery in the United States.",Alexandria Ocasio-Cortez,Thu Jun 11 01:20:10 +0000 2020,Retweet
"@Deb4CongressNM You are the living testimony of their hard work, sacrifice, and faith in a better future.

Every day it’s an honor to serve alongside you as you break through injustice and make history, @Deb4CongressNM. 💜",Alexandria Ocasio-Cortez,Thu Jun 11 01:07:17 +0000 2020,Reply
"Shout out to @IBM for halting dev on technology shown to harm society.

Facial recognition is a horrifying, inaccurate tool that fuels racial profiling + mass surveillance. It regularly falsely ID’s Black + Brown people as criminal.

It shouldn’t be anywhere near law enforcement. https://t.co/SOU670yRVc",Alexandria Ocasio-Cortez,Wed Jun 10 22:43:07 +0000 2020,Tweet
"It truly boggles my mind how anyone can see a $6 billion policing budget in ONE city alone - which is more than we spend on health, youth, housing, and homelessness services here *combined* - and say, “You know what will fix police brutality? More money” https://t.co/s0oldDJSZS",Alexandria Ocasio-Cortez,Wed Jun 10 21:37:05 +0000 2020,Tweet
"RT @NydiaVelazquez : Today's police forces look more like armies equipped with weapons of war. A fed'l program from the 1990s sends surplus military equipment to NYPD &amp; other police. Today, I've introduced legislation to end this initiative once and for all.  #BlackLivesMatter #EndPoliceViolence 1/3 https://t.co/wLmYY6MnH6",Alexandria Ocasio-Cortez,Wed Jun 10 20:12:05 +0000 2020,Retweet
"Politics &amp; media is rife w people who got to where they are w/ help from big money + family connections, &amp; it deeply bothers some to experience others who have accomplished similar or big things without those advantages.

They know they don’t have the range, so they belittle it. https://t.co/8sG7Dsqepz",Alexandria Ocasio-Cortez,Wed Jun 10 17:20:34 +0000 2020,Tweet
"Tear gas is a chemical weapon banned in war.

It is a deep shame that US leaders chose to tear gas our own people last week. It should never, ever happen again.

This week I’m joining @RepMarkTakano &amp; @RepChuyGarcia to introduce a National Ban on Tear Gas:
https://t.co/95G7ugsA38",Alexandria Ocasio-Cortez,Wed Jun 10 16:24:38 +0000 2020,Tweet
@starship_kid @UncleSacky Bingo,Alexandria Ocasio-Cortez,Wed Jun 10 15:29:21 +0000 2020,Reply
"The irony of this period is that Black and Brown residents were blamed for burning their own community, when they were the ones who rebuilt it.

If you want to learn more about this piece of history, the documentary @decadeoffire is a great place to start.
https://t.co/raRw1asTfk",Alexandria Ocasio-Cortez,Wed Jun 10 15:22:23 +0000 2020,Reply
"In case anyone wonders why we go so hard in Congress:

Bronx landlords used set their own buildings on fire w/ families inside for insurance payouts. I grew up w my dad telling me stories about friends he lost.

Social and economic justice isn’t a game to us. It’s life and death. https://t.co/xRhcGXa1st",Alexandria Ocasio-Cortez,Wed Jun 10 15:12:26 +0000 2020,Tweet
Wow. https://t.co/gOBgpepOHJ,Alexandria Ocasio-Cortez,Wed Jun 10 14:05:17 +0000 2020,Tweet
"This young woman’s testimony about her father’s role in her life,&amp; how she’s marching for George Floyd’s daughter, moved me.

I felt this way about my dad,too. The father-daughter bond is a formative one for many.

Thank you @RuschellBoone for sharing the humanity of this moment. https://t.co/bgDAa6rmbO",Alexandria Ocasio-Cortez,Wed Jun 10 13:56:09 +0000 2020,Tweet
RT @abbydphillip : Absentee ballot mystery: Georgia says 96% of ballots that were requested were delivered. Voters and local officials report many people did not receive them so they showed up in person. Vendor used by state says they sent out 100% of ballots. What happened? No one seems to know,Alexandria Ocasio-Cortez,Wed Jun 10 13:44:00 +0000 2020,Retweet
Everyone in the streets combating racism has Tucker “Chicken Heir” Carlson so mad he’s accusing Elmo of being Antifa 😂 https://t.co/ITyE03NI5y,Alexandria Ocasio-Cortez,Wed Jun 10 02:38:58 +0000 2020,Tweet
"RT @marcelaforny : I‘m a working class, indigenous Peruvian mother + tenant organizer. Before 2018, running for office was unthinkable for me.

The movement led by @AOC and @BernieSanders inspired me. Together we‘re building a government that puts people over profit. Honored for this endorsement. https://t.co/S0ZssYePIl",Alexandria Ocasio-Cortez,Wed Jun 10 00:40:54 +0000 2020,Retweet
"These lines are not showing up as a consistent failure across the state. They are happening in majority-BIPOC precincts ⬇️
https://t.co/VFbUZu6SFI",Alexandria Ocasio-Cortez,Tue Jun 09 22:05:35 +0000 2020,Reply
"Republicans don’t want vote by mail bc it chips away at their ability to do exactly this: target and disenfranchise Black voters and people of color.

These scenes are specifically happening in Black communities, not white ones.

This is BY DESIGN,&amp; it’s their test run for Nov ⬇️ https://t.co/YUkgt0JXCt",Alexandria Ocasio-Cortez,Tue Jun 09 22:01:12 +0000 2020,Tweet
RT @brhodes : This is not a democracy. It's also the Republican strategy for November. https://t.co/ijvFH7HiHI,Alexandria Ocasio-Cortez,Tue Jun 09 21:28:18 +0000 2020,Retweet
"RT @DanRather : So much news today, but don't overlook the voting debacle happening right now in Georgia. This is a dire wakeup call for November - long lines, broken machines. It is a national outrage that undermines the legitimacy of our democracy.",Alexandria Ocasio-Cortez,Tue Jun 09 20:45:06 +0000 2020,Retweet
"RT @lbarronlopez : Took @MsLaToshaBrown 3hrs to vote today in GA. Then Brown drove over to predominantly white polling site in Atl suburbs

“I come over to this side of town, and white folks are strolling in. On my side of town, we brought stadium chairs.”

https://t.co/lhIAaHrAlC
W/@ZachMontellaro",Alexandria Ocasio-Cortez,Tue Jun 09 20:36:24 +0000 2020,Retweet
"RT @IlhanMN : In 2016 when I ran against a 44yr incumbent, people told me saying #BlackLivesMattters was wrong messaging and I would lose.

Today, not only did I win that race but everyone is falling over themselves to say #BlackLivesMattters. 

We speak to our values, not their messaging.",Alexandria Ocasio-Cortez,Tue Jun 09 20:35:56 +0000 2020,Retweet
RT @jbouie : an election where people are waiting for 7 or 8 hours to cast a ballot is not a free and fair election,Alexandria Ocasio-Cortez,Tue Jun 09 20:26:09 +0000 2020,Retweet
"RT @NYWFP : This moment was made possible by the Black organizers and allies who spent decades organizing to end police secrecy and violence, and pushed our elected officials to enact this long-overdue change. https://t.co/PaYtLVZBjb",Alexandria Ocasio-Cortez,Tue Jun 09 20:25:05 +0000 2020,Retweet
"Any New Yorker can tell you that this group does not look representative of the NYPD at all.

Most NYPD patrol officers are Black, Latino, or Asian American - and the overall force is about 1/5 women.

So what’s going on here? 👀⬇️ https://t.co/YrUm07pgp2",Alexandria Ocasio-Cortez,Tue Jun 09 20:15:19 +0000 2020,Tweet
Asking for a country https://t.co/IdcIqWv18H,Alexandria Ocasio-Cortez,Tue Jun 09 17:24:57 +0000 2020,Tweet
"RT @AyannaPressley : Yes, it’s possible to legislate justice &amp; accountability and write budgets that actually value Black lives. If it feels unfamiliar, that’s because we’re trying to do something that’s never been done in America.",Alexandria Ocasio-Cortez,Tue Jun 09 17:06:28 +0000 2020,Retweet
@yuhline Because you’re awesome and NY is lucky to have you in the assembly!,Alexandria Ocasio-Cortez,Tue Jun 09 17:01:40 +0000 2020,Reply
"Our first slate of New York primary endorsements is out today! 🗳

New York: The primary election is on June 23rd.

Early voting starts THIS Saturday, June 13th!

Check https://t.co/dVZwJAic7m to find your early polling location. https://t.co/BY0MMb9xDl",Alexandria Ocasio-Cortez,Tue Jun 09 16:55:46 +0000 2020,Tweet
"RT @JulianCastro : District attorneys are on notice: if you don’t have the courage to support change and to hold police officers accountable for misconduct, voters will find someone who will. https://t.co/kfyxPJaUth",Alexandria Ocasio-Cortez,Tue Jun 09 16:44:35 +0000 2020,Retweet
"Charles Booker (@Booker4KY) is running for Senate &amp; building the kind of principled, inclusive, and winning coalition in Kentucky that can inspire positive change.

The US Senate will be a better place with him in it. I’m proud to endorse him.

Let’s go:
https://t.co/yocF7U9Os5",Alexandria Ocasio-Cortez,Tue Jun 09 15:48:13 +0000 2020,Tweet
"RT @Eugene_Scott : Martin Gugino, the 75-year-old Buffalo man shoved by two 30-something police officers, is a member of PUSH Buffalo, which focuses on affordable housing, and Western New York Peace Center, a human rights org. He is also part of the Catholic Worker Movement. https://t.co/XnOSkOpQyI https://t.co/qYhvPRC51f",Alexandria Ocasio-Cortez,Tue Jun 09 14:31:52 +0000 2020,Retweet
@JamaalBowmanNY Wouldn’t have it any other way 💪🏽💜,Alexandria Ocasio-Cortez,Tue Jun 09 14:10:09 +0000 2020,Reply
"RT @heatherscope : “It is not crazy for black and brown communities to want what white people have already given themselves and that is funding your schools more than you fund criminalizing your own kids,” @AOC told her colleagues yesterday. 

From last night: https://t.co/gqVpsIupKI",Alexandria Ocasio-Cortez,Tue Jun 09 13:56:44 +0000 2020,Retweet
"Not long ago, “Black Lives Matter” was *also* a rallying cry for justice that politicians worried polled too poorly, was too “divisive” &amp; required “too much explanation.”

Now Mitt Romney is saying it.

Progress is a process. It’s normal to work through discomfort along the way.",Alexandria Ocasio-Cortez,Tue Jun 09 13:51:44 +0000 2020,Tweet
"@obrien Perhaps a bad choice to your aims &amp; focus

It’s been an excellent choice for the organizers who have been trying to prompt a national convo for years about multibillion-dollar police depts.

“Refund” or “reallocate” didn’t do that. “Defund” did. BLM had similar early resistance.",Alexandria Ocasio-Cortez,Tue Jun 09 13:13:08 +0000 2020,Reply
"And by the way, the fact that ppl are scrambling to repackage this whole conversation to make it palatable for largely affluent, white suburban “swing” voters again points to how much more electoral &amp; structural power these communities have relative to others

Just for awareness!",Alexandria Ocasio-Cortez,Tue Jun 09 13:00:29 +0000 2020,Reply
"Our job as policymakers is to take the public’s mandate and find + create pockets to advance as much progress as possible.

Progress takes a team of different roles. You don’t criticize a pitcher for not being a catcher.

We can respond in ways that don’t undercut impt work",Alexandria Ocasio-Cortez,Tue Jun 09 12:47:17 +0000 2020,Reply
"Lots of DC insiders are criticizing frontline activists over political feasibility and saying they need a new slogan.

But poll-tested slogans and electoral feasibility is not the activists’ job. Their job is to organize support and transform public opinion, which they are doing.",Alexandria Ocasio-Cortez,Tue Jun 09 12:41:03 +0000 2020,Reply
"“Defund” means that Black &amp; Brown communities are asking for the same budget priorities that White communities have already created for themselves: schooling &gt; police,etc.

People asked in other ways, but were always told “No, how do you pay for it?”

So they found the line item.",Alexandria Ocasio-Cortez,Tue Jun 09 12:37:20 +0000 2020,Tweet
"RT @mayaharris_ : She knows it’s out of 100, right? https://t.co/4KLNds6EKv",Alexandria Ocasio-Cortez,Tue Jun 09 03:31:38 +0000 2020,Retweet
"RT @RollingStone : Ramsey Orta, who filmed the deadly Eric Garner arrest in 2014, has been released from prison https://t.co/Gbmum0hrR8 https://t.co/g9MwDSSTB7",Alexandria Ocasio-Cortez,Tue Jun 09 00:37:18 +0000 2020,Retweet
"Massachusetts: @EdMarkey is the real deal in the Senate.

He makes clear commitments over vague platitudes- a rare quality in a time when it’s politically easier to do the opposite.

You are lucky to have him as a Senator,&amp; I hope you organize to keep him: https://t.co/1fYwHT2gZp https://t.co/JHfzV9Y57z",Alexandria Ocasio-Cortez,Mon Jun 08 23:31:54 +0000 2020,Tweet
RT @NickKristof : This is a police force begging to be defunded. https://t.co/cQY2rlWbcn,Alexandria Ocasio-Cortez,Mon Jun 08 23:13:18 +0000 2020,Retweet
"🗳 HOW TO VOTE IN NY:

Absentee: Apply by June 16th, return by June 23rd

Early Voting: 🚨 Early voting starts THIS SATURDAY, June 13th! (check locations via our link)

Election Day: Cast your ballot on TUESDAY, JUNE 23rd.

Plan at https://t.co/dVZwJAic7m, absentee info below ⬇️ https://t.co/e8DOglBGeT",Alexandria Ocasio-Cortez,Mon Jun 08 19:50:22 +0000 2020,Tweet
Stay in the streets. It’s working ⬇️ https://t.co/XoDiQ0dLJK,Alexandria Ocasio-Cortez,Mon Jun 08 18:57:24 +0000 2020,Tweet
RT @AsteadWesley : It is a success of the movement that police reform is the scott walker position https://t.co/e1f3r4WiJo,Alexandria Ocasio-Cortez,Mon Jun 08 18:55:23 +0000 2020,Retweet
"The @PressSec comment is steeped in a long, hurtful, &amp; horrendous history of stripping women of color of titles and diminishing them to “the help.”

Perhaps she isn’t aware that what she did is mired in racist history. If that is the case, I look forward to her apology tomorrow.",Alexandria Ocasio-Cortez,Mon Jun 08 18:48:45 +0000 2020,Reply
".@PressSec wouldn’t be the first person to mistake a women of color  for having a lower position or title than she does, but Kayleigh - in case you haven’t picked up a newspaper in two years, I’m a Congresswoman. https://t.co/3FRHo7dpTL",Alexandria Ocasio-Cortez,Mon Jun 08 18:33:16 +0000 2020,Tweet
RT @nowthisnews : 'We would not be giving local police departments who are undertrained a tank if we didn't give the military too much money to have extra damn tanks lying around to begin with' — @AOC is calling out the broken police-military-industrial complex https://t.co/XLk6BeRF4Q,Alexandria Ocasio-Cortez,Mon Jun 08 18:06:08 +0000 2020,Retweet
"Grassroots: “We need major investments in healthcare, housing, and public education.”

Conservatives: “That’s a nice idea, but fiscally irresponsible. You need to state how you‘re going pay for things!”

G: “Let’s use money from overfunded police depts.”

C: “...not like that”",Alexandria Ocasio-Cortez,Mon Jun 08 17:09:52 +0000 2020,Tweet
"RT @ACLU : 3 million students attend schools with cops, but no nurses.",Alexandria Ocasio-Cortez,Mon Jun 08 16:40:22 +0000 2020,Retweet
"RT @BreeNewsome : The political establishment will attempt to take a small amount of $ from these enormous police budgets, transfer it to a handful of chosen programs they view as least threatening to the status quo, &amp; then claim they addressed structural racism. Please don’t let them do that.",Alexandria Ocasio-Cortez,Mon Jun 08 01:23:11 +0000 2020,Retweet
"“A new world is not only possible, she is on her way.”

- Arundhati Roy https://t.co/hDMLE3fxs3",Alexandria Ocasio-Cortez,Sun Jun 07 22:56:34 +0000 2020,Tweet
This is unethical. https://t.co/QWteOjboDF,Alexandria Ocasio-Cortez,Sun Jun 07 22:44:42 +0000 2020,Tweet
"RT @AyannaPressley : Know y/our history, American history, don't sanitize or whitewash it. You can't celebrate Dr. King &amp; in the same breath rebuke #BLM There will be unrest in our streets for as long as there is unrest in our lives. We are following the blueprint: organize, mobilize, legislate. https://t.co/cpcf3NHrxw",Alexandria Ocasio-Cortez,Sun Jun 07 22:43:15 +0000 2020,Retweet
"RT @elielcruz : A year ago today our community lost #LayleenPolanco, a 27-year-old Afro-Latinx trans woman was pronounced dead in a solitary confinement cell at Rikers. I am angry and committed to continuing to support her family as they seek justice for her death. https://t.co/O6S1d3TYOH",Alexandria Ocasio-Cortez,Sun Jun 07 17:14:53 +0000 2020,Retweet
"RT @thehill : Rep. @AOC: ""We would not be giving local police departments who are undertrained A TANK if we didn't give the military too much money to have extra damn tanks lying around to begin with."" https://t.co/8VUBieyTZD",Alexandria Ocasio-Cortez,Sun Jun 07 16:25:47 +0000 2020,Retweet
"RT @ava : Everyday. Everywhere. For. Black. People. This. Is. A. Very. Real. Possibility. 

White. People. Get. To. Ask. And. Argue. And. Assert. We. Must. Submit. And. Comply. Or. Else. https://t.co/QoKy2IYXWb",Alexandria Ocasio-Cortez,Sun Jun 07 16:16:51 +0000 2020,Retweet
"RT @JuliaCarmel__ : The @NYCMayor announced this morning that the curfew has been lifted. 

There is thankfully no curfew in place tonight or for the foreseeable future.",Alexandria Ocasio-Cortez,Sun Jun 07 15:57:06 +0000 2020,Retweet
"RT @ZackFinkNews : .@NYCMayor announces reforms of NYPD:

-Shift funding from NYPD to youth and social services 
-Repeal of 50-a ( making disciplinary records of NYPD public ) 
-Move vendor enforcement out of NYPD
-Bring community voices into NYPD leadership",Alexandria Ocasio-Cortez,Sun Jun 07 15:56:10 +0000 2020,Retweet
