Text,Name,Created At,Tweet Type,,,
"RT @WhiteHouse : CDC Director Robert Redfield: ""As we stand here today, the risk to the American public remains low."" https://t.co/BKAeIqfaba",President Trump,Sat Feb 29 20:10:21 +0000 2020,Retweet,,,
RT @WhiteHouse : The average healthy American does NOT need to go out and buy a mask. https://t.co/xMAaApOjb7,President Trump,Sat Feb 29 20:10:21 +0000 2020,Retweet,,,
RT @WhiteHouse : The Trump Administration took early action on coronavirus—a choice that bought time and saved lives. https://t.co/XNwsUqzGKV,President Trump,Sat Feb 29 20:09:50 +0000 2020,Retweet,,,
RT @WhiteHouse : President @realDonaldTrump provides an update on bringing troops home from Afghanistan: https://t.co/wfeOSna7AY,President Trump,Sat Feb 29 20:09:50 +0000 2020,Retweet,,,
RT @realDonaldTrump : I will be having a 1:30 P.M. Press Conference at the White House to discuss the latest CoronaVirus developments. Thank you!,President Trump,Sat Feb 29 17:04:18 +0000 2020,Retweet,,,
"RT @realDonaldTrump : I am pleased to announce the nomination of @RepRatcliffe (Congressman John Ratcliffe) to be Director of National Intelligence (DNI). Would have completed process earlier, but John wanted to wait until after IG Report was finished. John is an outstanding man of great talent!",President Trump,Fri Feb 28 22:47:12 +0000 2020,Retweet,,,
RT @WhiteHouse : GertrudeJane Holliday Stone shared her powerful story of refusing to give up her train seat in 1955. https://t.co/ZBMc2QrqW6,President Trump,Fri Feb 28 14:26:34 +0000 2020,Retweet,,,
"RT @WhiteHouse : In every generation, African Americans have called our nation to greatness! https://t.co/opyTak3JEM",President Trump,Fri Feb 28 14:26:34 +0000 2020,Retweet,,,
"RT @WhiteHouse : ""I will not rest, I will not stop, I will never give up until we've delivered equal and abundant opportunity to every neighborhood all across our land."" https://t.co/Sfw7kSRKqh",President Trump,Fri Feb 28 14:26:34 +0000 2020,Retweet,,,
RT @WhiteHouse : President @realDonaldTrump is fighting to give every American a real opportunity to pursue the American dream—and it's showing results. https://t.co/x7wkZLUSkN,President Trump,Fri Feb 28 14:26:06 +0000 2020,Retweet,,,
"RT @realDonaldTrump : The Do Nothing Democrats were busy wasting time on the Immigration Hoax, &amp; anything else they could do to make the Republican Party look bad, while I was busy calling early BORDER &amp; FLIGHT closings, putting us way ahead in our battle with Coronavirus. Dems called it VERY wrong!",President Trump,Fri Feb 28 14:24:33 +0000 2020,Retweet,,,
"RT @realDonaldTrump : So, the Coronavirus, which started in China and spread to various countries throughout the world, but very slowly in the U.S. because President Trump closed our border, and ended flights, VERY EARLY, is now being blamed, by the Do Nothing Democrats, to be the fault of “Trump”.",President Trump,Fri Feb 28 14:24:03 +0000 2020,Retweet,,,
"RT @realDonaldTrump : “Diagnosis positive: @CNN is infected with Trump Derangement Syndrome. I’m calling out CNN for irresponsibly politicizing what should be a unifying battle against a virus that doesn’t choose sides.” @trish_regan @FoxNews  Like I say, they are Fake News!",President Trump,Fri Feb 28 14:23:48 +0000 2020,Retweet,,,
"RT @realDonaldTrump : Congratulations and thank you to our great Vice President &amp; all of the many professionals doing such a fine job at CDC &amp; all other agencies on the Coronavirus situation. Only a very small number in U.S., &amp; China numbers look to be going down. All countries working well together!",President Trump,Fri Feb 28 02:52:35 +0000 2020,Retweet,,,
RT @realDonaldTrump : “Anti-Trump Network @CNN doing whatever it can to stoke a national Coronavirus panic. The far left Network pretty much ignoring anyone who they interview who doesn’t blame President Trump.” @trish_regan @FoxNews Media refuses to discuss the great job our professionals are doing!,President Trump,Fri Feb 28 02:52:32 +0000 2020,Retweet,,,
"RT @WhiteHouse : .@SecAzar provides an update on confirmed coronavirus cases in the United States—and how Americans should prepare to keep risk to their families and communities low. 

MORE: https://t.co/W8gUQ0ajWA https://t.co/iMzFQUntWx",President Trump,Thu Feb 27 01:55:15 +0000 2020,Retweet,,,
RT @WhiteHouse : .@VP will lead the Administration's efforts to protect the American people from the spread of coronavirus. https://t.co/09n5erHaHP,President Trump,Thu Feb 27 01:42:08 +0000 2020,Retweet,,,
"RT @WhiteHouse : President @realDonaldTrump just held a news conference on the coronavirus: 

""The number-one priority from our standpoint is the health and safety of the American people."" https://t.co/al0Qyj3iSZ",President Trump,Thu Feb 27 01:41:38 +0000 2020,Retweet,,,
"RT @WhiteHouse : ""I'd like to extend my deepest condolences to the victims and families in Milwaukee, Wisconsin."" — President @realDonaldTrump https://t.co/S7JYIVByyT",President Trump,Thu Feb 27 01:41:04 +0000 2020,Retweet,,,
"RT @realDonaldTrump : Just landed. India was great, trip very successful. Heading to the White House. Meetings and calls scheduled today. @CDCgov, @SecAzar and all doing a great job with respect to Coronavirus! Briefing this afternoon.",President Trump,Wed Feb 26 12:40:35 +0000 2020,Retweet,,,
RT @realDonaldTrump : 52% in the new Rasmussen Poll. 95% Approval Rating in the Republican Party. Thank you!,President Trump,Wed Feb 26 03:21:34 +0000 2020,Retweet,,,
"RT @realDonaldTrump : CDC and my Administration are doing a GREAT job of handling Coronavirus, including the very early closing of our borders to certain areas of the world. It was opposed by the Dems, “too soon”, but turned out to be the correct decision. No matter how well we do, however, the.....",President Trump,Wed Feb 26 03:21:25 +0000 2020,Retweet,,,
"RT @realDonaldTrump : ....Democrats talking point is that we are doing badly. If the virus disappeared tomorrow, they would say we did a really poor, and even incompetent, job. Not fair, but it is what it is. So far, by the way, we have not had one death. Let’s keep it that way!",President Trump,Wed Feb 26 03:21:25 +0000 2020,Retweet,,,
"RT @realDonaldTrump : There has rarely been a juror so tainted as the forewoman in the Roger Stone case. Look at her background. She never revealed her hatred of “Trump” and Stone. She was totally biased, as is the judge. Roger wasn’t even working on my campaign. Miscarriage of justice. Sad to watch!",President Trump,Tue Feb 25 21:08:23 +0000 2020,Retweet,,,
RT @WhiteHouse : The bottom line in all trade discussions: The United States must be treated fairly. https://t.co/colXwbZ0Yq,President Trump,Tue Feb 25 16:49:14 +0000 2020,Retweet,,,
"RT @WhiteHouse : India is a tremendous country with huge economic potential, President @realDonaldTrump said. ""India's got a phenomenal future."" https://t.co/22va9BPKsO",President Trump,Tue Feb 25 16:00:40 +0000 2020,Retweet,,,
RT @WhiteHouse : The United States received an incredible welcome from the people of India! 🇺🇸🇮🇳 https://t.co/DUbicb8plW,President Trump,Tue Feb 25 15:31:05 +0000 2020,Retweet,,,
RT @realDonaldTrump : The Coronavirus is very much under control in the USA. We are in contact with everyone and all relevant countries. CDC &amp; World Health have been working hard and very smart. Stock Market starting to look very good to me!,President Trump,Mon Feb 24 21:44:57 +0000 2020,Retweet,,,
"RT @WhiteHouse : ""Together we will defend our sovereignty, security, and protect a free and open Indo-Pacific region for our children and for many, many generations to come."" https://t.co/DJO6mojOzi",President Trump,Mon Feb 24 21:36:01 +0000 2020,Retweet,,,
"RT @WhiteHouse : “Today, the ISIS territorial caliphate has been 100 percent destroyed and the monster known as al-Baghdadi, the founder and leader of ISIS, is dead.“ https://t.co/dNWrvWAVrX",President Trump,Mon Feb 24 21:35:29 +0000 2020,Retweet,,,
RT @realDonaldTrump : https://t.co/UNd3cUGWhz https://t.co/moveFYzKDq,President Trump,Mon Feb 24 18:30:14 +0000 2020,Retweet,,,
"RT @WhiteHouse : ""While our country will always welcome newcomers who share our values and love our people, our borders will always be closed to terrorists and terrorism and to any form of extremism."" https://t.co/Fj0U6slq7m",President Trump,Mon Feb 24 16:43:11 +0000 2020,Retweet,,,
RT @WhiteHouse : The United States looks forward to providing India with some of the greatest military equipment on the planet. https://t.co/cyll3sr55C,President Trump,Mon Feb 24 16:00:42 +0000 2020,Retweet,,,
"RT @WhiteHouse : “Every nation has the right to secure and controlled borders."" https://t.co/OX0JGclmqR",President Trump,Mon Feb 24 16:00:42 +0000 2020,Retweet,,,
"RT @WhiteHouse : ""When leaders put the interests of their own citizens first, we can forge strong and fair partnerships to build a safer and more prosperous world."" https://t.co/KEDQGvJuSx",President Trump,Mon Feb 24 16:00:10 +0000 2020,Retweet,,,
"RT @WhiteHouse : Commerce between the U.S. and India has increased by more than 40% since President @realDonaldTrump took office.

India is now a major market for American exports—and the United States is India’s largest export market. 

A booming America is great for India and the world! 🇺🇸🇮🇳 https://t.co/4mU2RalkjI",President Trump,Mon Feb 24 16:00:10 +0000 2020,Retweet,,,
"RT @WhiteHouse : “The First Lady and I have just traveled 8,000 miles around the globe to deliver a message to every citizen across this nation: America loves India. America respects India. And America will always be faithful and loyal friends to the Indian people.” 🇺🇸🇮🇳 https://t.co/w4hjQy6tUi",President Trump,Mon Feb 24 12:52:31 +0000 2020,Retweet,,,
"RT @realDonaldTrump : मैं  इसी  लिए भारत आया हूँ, सद्भावना और प्रेम के साथ ताकि हम अपनी अभिलाषा  प्रतीक अपनी सांझेदारी और अविश्वसनीय  विस्तार  सकें l https://t.co/gywJmRek1Y",President Trump,Mon Feb 24 12:47:50 +0000 2020,Retweet,,,
RT @WhiteHouse : President @realDonaldTrump delivered remarks alongside Prime Minister @narendramodi at the world's largest cricket stadium! 🏏 https://t.co/aU5IlFWHPI,President Trump,Mon Feb 24 12:34:25 +0000 2020,Retweet,,,
"RT @realDonaldTrump : Our two national constitutions both begin with the same three beautiful words: “We the people.” That means that in America and India alike, we honor, respect, trust, empower, and fight for the citizens we proudly serve! 🇺🇸🇮🇳 https://t.co/hfKKSqlVfe",President Trump,Mon Feb 24 11:11:17 +0000 2020,Retweet,,,
"RT @realDonaldTrump : अमेरिका और भारत अपने देशों को मजबूत बनाएँगे,  अपने लोगों को सम्पन्न बनाएँगे, बड़े सपने देखने वालों को और बड़ा बनाएँगे और अपना भविष्य पहले से कहीं अधिक उज्जवल बनाएँगे... और यह तो शुरुआत ही है।",President Trump,Mon Feb 24 11:11:15 +0000 2020,Retweet,,,
"RT @realDonaldTrump : प्रथम महिला और मैं इस देश के हर नागरिक को एक सन्देश देने के लिए दुनिया का 8000 मील का चक्कर लगा कर यहां आये हैं l अमेरिका भारत को  प्रेम करता है - अमेरिका भारत का सम्मान करता है - और 
अमरीका के लोग हमेशा भारत के लोगों के सच्चे और निष्ठावान दोस्त रहेंगे l https://t.co/1yOmQOEnXE",President Trump,Mon Feb 24 11:11:12 +0000 2020,Retweet,,,
RT @realDonaldTrump : https://t.co/1Awkh7BRsi,President Trump,Sun Feb 23 23:09:10 +0000 2020,Retweet,,,
"RT @realDonaldTrump : Somebody please tell incompetent (thanks for my high poll numbers) &amp; corrupt politician Adam “Shifty” Schiff to stop leaking Classified information or, even worse, made up information, to the Fake News Media. Someday he will be caught, &amp; that will be a very unpleasant experience!",President Trump,Sun Feb 23 18:47:03 +0000 2020,Retweet,,,
RT @realDonaldTrump : Departing for India with Melania! https://t.co/sZhb3E1AoB,President Trump,Sun Feb 23 15:16:24 +0000 2020,Retweet,,,
RT @realDonaldTrump : Look so forward to being with my great friends in INDIA! https://t.co/1jdk3AW6fG,President Trump,Sat Feb 22 22:38:05 +0000 2020,Retweet,,,
RT @realDonaldTrump : https://t.co/tOBcudSlcl,President Trump,Sat Feb 22 20:11:23 +0000 2020,Retweet,,,
RT @realDonaldTrump : “An investigation into NOTHING.” The wonderful @trish_regan on the Mueller Witch Hunt!,President Trump,Sat Feb 22 14:31:22 +0000 2020,Retweet,,,
"RT @realDonaldTrump : So @TeamCavuto has very bad ratings on @foxnews with his Fake guests like A.B.Stoddard and others that still haven’t figured it all out. Will he get the same treatment as his friend Shepherd Smith, who also suffered from the ratings drought?",President Trump,Fri Feb 21 17:39:17 +0000 2020,Retweet,,,
RT @realDonaldTrump : Four great candidates are under consideration at DNI. Decision within next few weeks!,President Trump,Fri Feb 21 16:02:05 +0000 2020,Retweet,,,
"RT @realDonaldTrump : IF OUR FORMALLY TARGETED FARMERS NEED ADDITIONAL AID UNTIL SUCH TIME AS THE TRADE DEALS WITH CHINA, MEXICO, CANADA AND OTHERS FULLY KICK IN, THAT AID WILL BE PROVIDED BY THE FEDERAL GOVERNMENT, PAID FOR OUT OF THE MASSIVE TARIFF MONEY COMING INTO THE USA!",President Trump,Fri Feb 21 15:26:05 +0000 2020,Retweet,,,
"RT @realDonaldTrump : Thank you to our great US Ambassador to Germany, @RichardGrenell, for stepping in to serve as acting DNI. I will be nominating a terrific candidate for the job very soon. Stay tuned!",President Trump,Fri Feb 21 04:13:54 +0000 2020,Retweet,,,
"RT @WhiteHouse : ""By enacting criminal justice reform, we're sending a powerful message to prisoners who have reformed their lives: When you return to society, we are not going to leave you behind."" https://t.co/vyQyGOm59a",President Trump,Fri Feb 21 03:59:51 +0000 2020,Retweet,,,
"RT @WhiteHouse : For too long, citizens with a record were not even considered for jobs.

But today—""When we say 'Hire American,' we mean all Americans,"" President @realDonaldTrump said. https://t.co/zyZb1O2gGD",President Trump,Fri Feb 21 03:59:24 +0000 2020,Retweet,,,
RT @WhiteHouse : President @realDonaldTrump pledged to stand for the Americans who were ignored by our Nation's capital—the Americans no one else believed in. https://t.co/s5whlcB2xe,President Trump,Fri Feb 21 03:59:24 +0000 2020,Retweet,,,
RT @WhiteHouse : America is a nation that believes in redemption! https://t.co/bhHvi5kfoa,President Trump,Thu Feb 20 21:40:43 +0000 2020,Retweet,,,
"RT @WhiteHouse : ""You have paid your debt to society and shown a commitment to change.

You've overcome many challenges, broken free of addiction, learned new skills, and replaced old habits with fresh resolve....

Now you have a chance to begin a new chapter that you are proud to call your own."" https://t.co/luKBUInNmQ",President Trump,Thu Feb 20 21:40:39 +0000 2020,Retweet,,,
"RT @WhiteHouse : ""Your best days are just beginning,"" President @realDonaldTrump told the graduates of Hope for Prisoners. https://t.co/EIMVUeqBIE",President Trump,Thu Feb 20 21:15:23 +0000 2020,Retweet,,,
RT @realDonaldTrump : “The decision not to prosecute Andy McCabe is utterly inexplicable.” @Judgenap  @HARRISFAULKNER @FoxNews,President Trump,Thu Feb 20 18:24:31 +0000 2020,Retweet,,,
"RT @realDonaldTrump : John Kerry and Senator Chris Murphy grossly violated the Logan Act with respect to Iran. If a Republican did what they did, there would be very serious ramifications!",President Trump,Thu Feb 20 15:34:37 +0000 2020,Retweet,,,
"RT @realDonaldTrump : “They say Roger Stone lied to Congress.” @CNN  OH, I see, but so did Comey (and he also leaked classified information, for which almost everyone, other than Crooked Hillary Clinton, goes to jail for a long time), and so did Andy McCabe, who also lied to the FBI! FAIRNESS?",President Trump,Thu Feb 20 15:27:34 +0000 2020,Retweet,,,
"RT @WhiteHouse : ""America is a nation built by farmers."" — President @realDonaldTrump 🇺🇸 https://t.co/P9jpYSdZwf",President Trump,Thu Feb 20 01:30:11 +0000 2020,Retweet,,,
"RT @WhiteHouse : ""Farming here in the state California isn't the easiest, and every day since you've been in office, you've done exactly what you promised."" https://t.co/cDny2DItAl",President Trump,Thu Feb 20 01:30:11 +0000 2020,Retweet,,,
"RT @WhiteHouse : A Congressional delegation brought water accessibility issues to President @realDonaldTrump's attention—and he said ""Let's get it done."" https://t.co/3ceEWY1eKQ",President Trump,Thu Feb 20 01:30:11 +0000 2020,Retweet,,,
"RT @realDonaldTrump : ....for the wonderful job he has done, and we look forward to working with him closely, perhaps in another capacity within the Administration!",President Trump,Thu Feb 20 00:27:19 +0000 2020,Retweet,,,
"RT @realDonaldTrump : I am pleased to announce that our highly respected Ambassador to Germany, @RichardGrenell, will become the Acting Director of National Intelligence. Rick has represented our Country exceedingly well and I look forward to working with him. I would like to thank Joe Maguire....",President Trump,Thu Feb 20 00:26:55 +0000 2020,Retweet,,,
"RT @WhiteHouse : ""Today it is not uncommon to find three generations on our family farm daily. However, because of the uncertainty of water deliveries, I am worried that we may not have a family farm to pass down to my children."" https://t.co/0rsYFBi8JO",President Trump,Thu Feb 20 00:07:48 +0000 2020,Retweet,,,
"RT @WhiteHouse : Every day, our farmers are feeding America—and the world! Thank you! https://t.co/0VJ2YbR5D8",President Trump,Wed Feb 19 21:12:21 +0000 2020,Retweet,,,
"RT @realDonaldTrump : Rod Blagojevich did not sell the Senate seat. He served 8 years in prison, with many remaining. He paid a big price. Another Comey and gang deal! Thank you to @LisaMarieBoothe who really “gets” what’s going on! @FoxNews",President Trump,Wed Feb 19 17:50:43 +0000 2020,Retweet,,,
"RT @realDonaldTrump : I would like to thank John Rood for his service to our Country, and wish him well in his future endeavors! https://t.co/kPA1rYCKvp",President Trump,Wed Feb 19 15:53:06 +0000 2020,Retweet,,,
"RT @realDonaldTrump : Highest Stock Market In History, By Far!",President Trump,Wed Feb 19 15:43:44 +0000 2020,Retweet,,,
"RT @realDonaldTrump : There must be JUSTICE. This can never happen to a President, or our Country, again! https://t.co/5epW4JPYkF",President Trump,Wed Feb 19 14:27:06 +0000 2020,Retweet,,,
"RT @WhiteHouse : The 2028 Olympics will create 112,000 jobs and add $18 billion to our economy—including $7 billion in wages for American workers! 💪 https://t.co/NeCXZS5cRW",President Trump,Wed Feb 19 14:14:30 +0000 2020,Retweet,,,
"RT @WhiteHouse : ""For the third time in history, the City of Los Angeles—the City of Angels—will once again raise up the Olympic torch."" https://t.co/cOk9diCdfJ",President Trump,Wed Feb 19 03:08:05 +0000 2020,Retweet,,,
RT @WhiteHouse : President @realDonaldTrump just met with members of the LA 2028 Olympic Committee! https://t.co/nTkQ7BtOYi,President Trump,Wed Feb 19 03:08:05 +0000 2020,Retweet,,,
RT @realDonaldTrump : Congratulations to Eddie DeBartolo Jr. and your wonderful family of friends! https://t.co/IJu93xjiQS,President Trump,Wed Feb 19 00:24:19 +0000 2020,Retweet,https://pbs.twimg.com/media/ERGPWJNUwAA1liF.jpg,https://pbs.twimg.com/media/ERGPWJLUEAA-_Es.jpg,https://pbs.twimg.com/media/ERGPWJLUEAIb1qx.jpg
"RT @realDonaldTrump : The Mayor’s efforts to shield illegal aliens endangers the lives of the public and law enforcement who have to go into the field to apprehend those released. He shouldn’t be urging illegals to beat the system, he should be urging them to safely turn themselves in! https://t.co/sSJodorcVr",President Trump,Tue Feb 18 20:22:43 +0000 2020,Retweet,,,
"RT @realDonaldTrump : .....would order a new trial, I’m not so sure about Judge Jackson, I don’t know.” @Judgenap (Andrew Napolitano) @foxandfriends",President Trump,Tue Feb 18 13:10:27 +0000 2020,Retweet,,,
RT @realDonaldTrump : .....existence of these tweets in which you were so harshly negative about the President &amp; the people who support him. Don’t you think we wanted to know that before we put you on this jury.’ Pretty obvious he should (get a new trial). I think almost any judge in the Country.....,President Trump,Tue Feb 18 13:10:27 +0000 2020,Retweet,,,
"RT @realDonaldTrump : “Judge Jackson now has a request for a new trial based on the unambiguous &amp; self outed bias of the foreperson of the jury, whose also a lawyer, by the way. ‘Madam foreperson, your a lawyer, you have a duty, an affirmative obligation, to reveal to us when we selected you the.....",President Trump,Tue Feb 18 13:10:00 +0000 2020,Retweet,,,
"RT @realDonaldTrump : Praying for Ryan Newman, a great and brave @NASCAR driver! #PrayingForRyan",President Trump,Tue Feb 18 03:16:54 +0000 2020,Retweet,,,
RT @realDonaldTrump : Completion of the Daytona 500 on Fox Network now. Enjoy!,President Trump,Mon Feb 17 21:34:02 +0000 2020,Retweet,,,
RT @realDonaldTrump : HAPPY PRESIDENT’S DAY!,President Trump,Mon Feb 17 14:41:57 +0000 2020,Retweet,,,
RT @realDonaldTrump : #DAYTONA500 https://t.co/fT8L0EZqXh,President Trump,Mon Feb 17 00:43:03 +0000 2020,Retweet,,,
RT @WhiteHouse : Not one more American life should be stolen by sanctuary cities. https://t.co/EvEzlARW6e,President Trump,Sun Feb 16 14:00:15 +0000 2020,Retweet,,,
"RT @WhiteHouse : Daria Ortiz is the granddaughter of 92-year-old Maria Fuentes, who was raped and murdered by an illegal immigrant in Queens. 

Sanctuary city policies failed their family. https://t.co/4uxtORc7tx",President Trump,Sun Feb 16 14:00:04 +0000 2020,Retweet,,,
RT @realDonaldTrump : IG report on Andrew McCabe: Misled Investigators over roll in news media disclosure...Lacked Candor (Lied) on four separate occasions...Authotized Media Leaks to advance personal interests...IG RECOMMENDED MCCABE’S FIRING. @FoxNews @IngrahamAngle,President Trump,Sat Feb 15 15:12:52 +0000 2020,Retweet,,,
"RT @realDonaldTrump : “Ralph Waldo Emerson seemed to foresee the lesson of the Senate Impeachment Trial of President Trump. ‘When you strike at the King, Emerson famously said, “you must kill him.’ Mr. Trump’s foes struck at him but did not take him down. A triumphant Mr.Trump emerges from the.....",President Trump,Sat Feb 15 15:12:23 +0000 2020,Retweet,,,
"RT @realDonaldTrump : .....biggest test of his presidency emboldened, ready to claim exoneration, and take his case of grievance, persecution and resentment to the campaign trail.” Peter Baker  @nytimes  The Greatest Witch Hunt In American History!",President Trump,Sat Feb 15 15:12:23 +0000 2020,Retweet,,,
"RT @realDonaldTrump : Great honor, I think?  Mark Zuckerberg recently stated that “Donald J. Trump is Number 1 on Facebook. Number 2 is Prime Minister Modi of India.” Actually, I am going to India in two weeks. Looking forward to it!",President Trump,Sat Feb 15 15:11:23 +0000 2020,Retweet,,,
"RT @WhiteHouse : ""Just like I pledged as a candidate, I have made it my top priority to support our nation’s rank-and-file border agents ... You’ve always had my back and I will always have yours."" https://t.co/w2gMPRcB3A",President Trump,Fri Feb 14 22:09:08 +0000 2020,Retweet,,,
RT @WhiteHouse : Thank you to the incredible heroes of the United States Border Patrol for safeguarding our communities! https://t.co/7JE9uzSHPX,President Trump,Fri Feb 14 21:48:35 +0000 2020,Retweet,,,
RT @realDonaldTrump : Thank you to the beautiful country of Cambodia for accepting the @CarnivalCruise ship Westerdam into your port. The United States will remember your courtesy! @MickyArison,President Trump,Fri Feb 14 20:42:31 +0000 2020,Retweet,,,
"RT @WhiteHouse : From day one, their only goal was to silence your voice. But they couldn't. https://t.co/rmJjdJl6Ng",President Trump,Fri Feb 14 16:22:08 +0000 2020,Retweet,,,
"RT @realDonaldTrump : I’m seeing Governor Cuomo today at The White House. He must understand that National Security far exceeds politics. New York must stop all of its unnecessary lawsuits &amp; harrassment, start cleaning itself up, and lowering taxes. Build relationships, but don’t bring Fredo!",President Trump,Thu Feb 13 18:33:34 +0000 2020,Retweet,,,
RT @realDonaldTrump : DRAIN THE SWAMP! We want bad people out of our government!,President Trump,Thu Feb 13 14:11:25 +0000 2020,Retweet,,,
RT @realDonaldTrump : “Deven Nunes predicts that more examples of Mueller team misconduct will be revealed in coming weeks.” @seanhannity  @FoxNews,President Trump,Thu Feb 13 13:54:09 +0000 2020,Retweet,,,
"RT @realDonaldTrump : Ending surprise medical billing moving ahead in Congress! Thanks to Ways &amp; Means and Education/Labor Committees for your work on Bills to protect patients and end medical bill ripoffs! Work with Energy &amp; Commerce, HELP committees to send BIPARTISAN bill to my desk!",President Trump,Thu Feb 13 13:53:39 +0000 2020,Retweet,,,
"RT @realDonaldTrump : ....If my hands were tied, Iran would have a field day. Sends a very bad signal. The Democrats are only doing this as an attempt to embarrass the Republican Party. Don’t let it happen!",President Trump,Wed Feb 12 18:33:55 +0000 2020,Retweet,,,
RT @realDonaldTrump : It is very important for our Country’s SECURITY that the United States Senate not vote for the Iran War Powers Resolution. We are doing very well with Iran and this is not the time to show weakness. Americans overwhelmingly support our attack on terrorist Soleimani....,President Trump,Wed Feb 12 18:33:28 +0000 2020,Retweet,,,
RT @realDonaldTrump : Congratulations to Attorney General Bill Barr for taking charge of a case that was totally out of control and perhaps should not have even been brought. Evidence now clearly shows that the Mueller Scam was improperly brought &amp; tainted. Even Bob Mueller lied to Congress!,President Trump,Wed Feb 12 12:09:26 +0000 2020,Retweet,,,
"RT @realDonaldTrump : When Jerome Powell started his testimony today, the Dow was up 125, &amp; heading higher. As he spoke it drifted steadily downward, as usual, and is now at -15. Germany &amp; other countries get paid to borrow money. We are more prime, but Fed Rate is too high, Dollar tough on exports.",President Trump,Tue Feb 11 16:42:22 +0000 2020,Retweet,,,
RT @realDonaldTrump : BEST USA ECONOMY IN HISTORY!,President Trump,Tue Feb 11 13:41:47 +0000 2020,Retweet,,,
"RT @realDonaldTrump : This is a horrible and very unfair situation. The real crimes were on the other side, as nothing happens to them. Cannot allow this miscarriage of justice! https://t.co/rHPfYX6Vbv",President Trump,Tue Feb 11 11:15:40 +0000 2020,Retweet,,,
RT @realDonaldTrump : Just returned to White House from Dover. Very sad! https://t.co/0Ld0gzXdLe,President Trump,Tue Feb 11 11:15:00 +0000 2020,Retweet,,,
RT @realDonaldTrump : Disgraceful! https://t.co/nNXEjJuVyw,President Trump,Tue Feb 11 11:15:00 +0000 2020,Retweet,,,
RT @realDonaldTrump : Should never happen to another President! https://t.co/Y2X6yopeU7,President Trump,Tue Feb 11 11:13:58 +0000 2020,Retweet,,,
RT @realDonaldTrump : “A lot of people feel defeated...Trump always wins. It seems like nothing can stop him.” Danny Villazon  @nytimes @DanaPerino @FoxNews  But isn’t that what you want from your President?,President Trump,Mon Feb 10 20:25:50 +0000 2020,Retweet,,,
"RT @WhiteHouse : ""We must not stop until we have delivered equal and abundant opportunity for every community in our land.""

How states are following President @realDonaldTrump's lead on criminal justice reform: https://t.co/8S1VvOR185",President Trump,Mon Feb 10 19:12:13 +0000 2020,Retweet,,,
"RT @WhiteHouse : ""Just as I promised during my campaign, we’re fighting every day to expand opportunity for African American communities all across our country."" https://t.co/zbzEhx9yfg",President Trump,Mon Feb 10 19:12:13 +0000 2020,Retweet,,,
"RT @WhiteHouse : Under President @realDonaldTrump, we have moved thousands of transnational gang members OUT of American communities—and back to face justice in their home countries. https://t.co/7jeoGt3MQQ",President Trump,Mon Feb 10 19:12:13 +0000 2020,Retweet,,,
RT @WhiteHouse : President @realDonaldTrump held a business meeting with America's governors at the White House this morning! https://t.co/P2Yj7f4Hq6,President Trump,Mon Feb 10 18:06:12 +0000 2020,Retweet,,,
"RT @realDonaldTrump : Thank you to @mirandadevine of the New York Post for your interesting (and correct) column today. “Trump has gained 20 points since Impeachment began in October. He gets 67% on economy. Nonwhite approval of Trump is also at a high: 28%, up 10 points in a year. Nice one, Nancy.”",President Trump,Mon Feb 10 14:38:11 +0000 2020,Retweet,,,
RT @realDonaldTrump : Meeting with U.S. Governors in a short while. All States are doing well. “Thank you Mr. President.”,President Trump,Mon Feb 10 14:38:11 +0000 2020,Retweet,,,
"RT @realDonaldTrump : 95% Approval Rating in the Republican Party, a Record! 53% overall (plus add 9 points?). Corrupt Democrat politicians have brought me to highest polling numbers ever with the Impeachment Hoax. Thank you Nancy!",President Trump,Mon Feb 10 11:52:37 +0000 2020,Retweet,,,
"RT @realDonaldTrump : “They (Conservatives) thought the merits of the Impeachment case were weak, and therefore his (Romney’s) judgement is questioned.” @MZHemingway @HowardKurtz @FoxNews",President Trump,Sun Feb 09 19:21:44 +0000 2020,Retweet,,,
"RT @realDonaldTrump : DeFace the Nation will tell @LindseyGrahamSC that he must start up Judiciary and not stop until the job is done. Clean up D.C. now, last chance! https://t.co/lKy9u6t7eN",President Trump,Sun Feb 09 15:34:29 +0000 2020,Retweet,,,
"RT @realDonaldTrump : I grew up in New York City and, over many years, got to watch how GREAT NYC’s “Finest” are. Now, because of weak leadership at Governor &amp; Mayor, stand away (water thrown at them) regulations, and lack of support, our wonderful NYC police are under assault. Stop this now!",President Trump,Sun Feb 09 15:24:23 +0000 2020,Retweet,,,
RT @realDonaldTrump : Thank you to everyone for all of the great reviews I have gotten on my State of the Union Speech. It was an immense honor for me to have presented it to you and the citizens of our very strong and wonderful Country!,President Trump,Sun Feb 09 01:59:58 +0000 2020,Retweet,,,
"RT @realDonaldTrump : Great lineup on @FoxNews tonight with @JesseBWatters, @JudgeJeanine and &amp; @greggutfeld. All starts at 8:00 P.M. Will be discussing and explaining the Impeachment Hoax!",President Trump,Sun Feb 09 00:13:37 +0000 2020,Retweet,,,
RT @realDonaldTrump : We will not be touching your Social Security or Medicare in Fiscal 2021 Budget. Only the Democrats will destroy them by destroying our Country’s greatest ever Economy!,President Trump,Sat Feb 08 19:11:18 +0000 2020,Retweet,,,
